Stazione;Grandezza;Data rilevazione;Ora rilevazione;Valore
Mazara del Vallo;Temperatura aria media oraria (°C);15/01/2023;12:00;16,2
Mazara del Vallo;Temperatura aria media oraria (°C);15/01/2023;13:00;16,4
Mazara del Vallo;Temperatura aria media oraria (°C);15/01/2023;14:00;16,4
Mazara del Vallo;Temperatura aria media oraria (°C);15/01/2023;15:00;16
Mazara del Vallo;Temperatura aria media oraria (°C);15/01/2023;16:00;14,5
Mazara del Vallo;Temperatura aria media oraria (°C);15/01/2023;17:00;11,7
Mazara del Vallo;Temperatura aria media oraria (°C);15/01/2023;18:00;10,9
Mazara del Vallo;Temperatura aria media oraria (°C);15/01/2023;19:00;9,9
Mazara del Vallo;Temperatura aria media oraria (°C);15/01/2023;20:00;7,8
Mazara del Vallo;Temperatura aria media oraria (°C);15/01/2023;21:00;7,4
Mazara del Vallo;Temperatura aria media oraria (°C);15/01/2023;22:00;6,9
Mazara del Vallo;Temperatura aria media oraria (°C);15/01/2023;23:00;6,5
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;00:00;6,3
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;01:00;6,3
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;02:00;5,9
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;03:00;7,4
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;04:00;8,3
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;05:00;7,9
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;06:00;8,4
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;07:00;9,6
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;08:00;12,9
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;09:00;14,3
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;10:00;15,8
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;11:00;15,4
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;12:00;15,5
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;13:00;15
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;14:00;14,6
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;15:00;12,4
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;16:00;12,9
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;17:00;12,9
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;18:00;13,1
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;19:00;12,8
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;20:00;13
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;21:00;13,3
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;22:00;13,2
Mazara del Vallo;Temperatura aria media oraria (°C);16/01/2023;23:00;13,9
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;00:00;14,1
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;01:00;14,3
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;02:00;14,6
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;03:00;14,2
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;04:00;13,2
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;05:00;13
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;06:00;13,1
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;07:00;13,3
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;08:00;14,2
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;09:00;15,2
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;10:00;16,1
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;11:00;16,5
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;12:00;16,3
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;13:00;16,1
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;14:00;16,2
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;15:00;16,4
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;16:00;15,1
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;17:00;13,8
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;18:00;14,4
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;19:00;14,1
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;20:00;14,8
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;21:00;13,9
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;22:00;15
Mazara del Vallo;Temperatura aria media oraria (°C);17/01/2023;23:00;16,1
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;00:00;15,8
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;01:00;15
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;02:00;13,7
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;03:00;12,1
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;04:00;10,8
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;05:00;9,5
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;06:00;7,8
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;07:00;6,8
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;08:00;9,7
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;09:00;15,5
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;10:00;15,7
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;11:00;15,6
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;12:00;16,9
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;13:00;17,5
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;14:00;17,4
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;15:00;17,1
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;16:00;16,1
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;17:00;13,8
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;18:00;12
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;19:00;11,2
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;20:00;11,2
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;21:00;10,8
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;22:00;10,9
Mazara del Vallo;Temperatura aria media oraria (°C);18/01/2023;23:00;10,6
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;00:00;10,1
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;01:00;10
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;02:00;9,6
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;03:00;8,2
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;04:00;8,6
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;05:00;8,1
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;06:00;7,7
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;07:00;7,1
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;08:00;7
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;09:00;7,4
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;10:00;9,1
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;11:00;10,5
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;12:00;10,7
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;13:00;10,1
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;14:00;10,1
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;15:00;10,4
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;16:00;9,4
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;17:00;8,1
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;18:00;7,4
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;19:00;7,9
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;20:00;7,8
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;21:00;8,2
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;22:00;6,9
Mazara del Vallo;Temperatura aria media oraria (°C);19/01/2023;23:00;6,7
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;00:00;5,7
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;01:00;4,4
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;02:00;4,7
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;03:00;4,9
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;04:00;3,5
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;05:00;3,3
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;06:00;5,4
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;07:00;7,1
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;08:00;7,8
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;09:00;10,8
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;10:00;11,8
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;11:00;11
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;12:00;11
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;13:00;11,2
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;14:00;12,6
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;15:00;12,4
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;16:00;10,9
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;17:00;9,8
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;18:00;8,9
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;19:00;7,4
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;20:00;6,6
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;21:00;6,9
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;22:00;6,3
Mazara del Vallo;Temperatura aria media oraria (°C);20/01/2023;23:00;6,1
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;00:00;5,8
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;01:00;6,3
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;02:00;7,5
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;03:00;7,8
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;04:00;7,8
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;05:00;7,5
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;06:00;7,5
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;07:00;7,1
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;08:00;8,4
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;09:00;10,1
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;10:00;11
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;11:00;11
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;12:00;11,2
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;13:00;11,3
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;14:00;10
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;15:00;9,4
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;16:00;9,3
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;17:00;9,3
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;18:00;7,5
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;19:00;6,4
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;20:00;6,8
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;21:00;7,7
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;22:00;5,6
Mazara del Vallo;Temperatura aria media oraria (°C);21/01/2023;23:00;5,4
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;00:00;6,9
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;01:00;8,4
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;02:00;7,8
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;03:00;7
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;04:00;5,9
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;05:00;4,8
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;06:00;3,6
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;07:00;2,9
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;08:00;4
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;09:00;5,4
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;10:00;7,1
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;11:00;7,5
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;12:00;5,5
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;13:00;7
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;14:00;9,2
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;15:00;8,7
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;16:00;7,8
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;17:00;5,9
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;18:00;5,4
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;19:00;4,5
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;20:00;3
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;21:00;2
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;22:00;1
Mazara del Vallo;Temperatura aria media oraria (°C);22/01/2023;23:00;0,4
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;00:00;1
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;01:00;1,4
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;02:00;1,1
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;03:00;3,3
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;04:00;3,5
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;05:00;3,9
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;06:00;3,9
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;07:00;4,2
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;08:00;5,8
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;09:00;8,7
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;10:00;10,6
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;11:00;10,1
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;12:00;11
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;13:00;11,7
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;14:00;12
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;15:00;11
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;16:00;10,6
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;17:00;8,6
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;18:00;7,7
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;19:00;6,5
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;20:00;5,9
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;21:00;5,4
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;22:00;4,2
Mazara del Vallo;Temperatura aria media oraria (°C);23/01/2023;23:00;3,7
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;00:00;5,1
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;01:00;4,7
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;02:00;4,4
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;03:00;4,5
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;04:00;6,9
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;05:00;4,5
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;06:00;3,4
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;07:00;4,1
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;08:00;7,8
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;09:00;11,5
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;10:00;13,1
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;11:00;11,7
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;12:00;10,2
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;13:00;9,3
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;14:00;9,6
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;15:00;8,7
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;16:00;7,9
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;17:00;7,6
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;18:00;7,5
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;19:00;7
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;20:00;6,7
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;21:00;6,5
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;22:00;6
Mazara del Vallo;Temperatura aria media oraria (°C);24/01/2023;23:00;6,3
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;00:00;6,7
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;01:00;6,4
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;02:00;5,9
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;03:00;5,7
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;04:00;4,9
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;05:00;3,3
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;06:00;3,5
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;07:00;4,9
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;08:00;6,1
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;09:00;8,1
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;10:00;11,1
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;11:00;11,5
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;12:00;11,8
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;13:00;12,8
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;14:00;12,8
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;15:00;12
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;16:00;11
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;17:00;9,7
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;18:00;8,2
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;19:00;7,4
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;20:00;6,7
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;21:00;5,5
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;22:00;4,5
Mazara del Vallo;Temperatura aria media oraria (°C);25/01/2023;23:00;4,6
Mazara del Vallo;Temperatura aria media oraria (°C);26/01/2023;00:00;4,1
Mazara del Vallo;Temperatura aria media oraria (°C);26/01/2023;01:00;3,8
Mazara del Vallo;Temperatura aria media oraria (°C);26/01/2023;02:00;3,4
Mazara del Vallo;Temperatura aria media oraria (°C);26/01/2023;03:00;2,1
Mazara del Vallo;Temperatura aria media oraria (°C);26/01/2023;04:00;2
Mazara del Vallo;Temperatura aria media oraria (°C);26/01/2023;05:00;1,9
